stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:Quay:26032:,,Traña-Abadiño,,Calle de Trañaetxoste / Abadiño,43.16663,-2.61575,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2603:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2604:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26040:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2604:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26041:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2604:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26042:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2604:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2606:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26060:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,2,ES:Euskotren:StopPlace:2606:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26061:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2606:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26062:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2606:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2607:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273359,-2.83573,ES:Euskotren:Zone:2:,,1,,,1,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26070:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273359,-2.83573,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2607:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26071:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273359,-2.83573,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2607:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26072:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273359,-2.83573,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2607:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2608:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,1,,,2,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlaceEntrance:26080:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26081:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:Quay:26082:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:1:,
ES:Euskotren:StopPlace:2609:,,Txurdinaga-Bilbao,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,1,,,1,ES:Euskotren:Level:1:,
