,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
5034,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.9001010175599344,43.31192258441995,-2.033693,43.256347
5035,Bidasoa,Bidasoa,Irun,Hondarribia,Coche pasajero,14:00,22,Hondarribia,1,2,1,2 adultos,2,6,1,1,2021,22550.520000000004,1,-1.7725267518708216,43.341361739646906,-2.033693,43.256347
5036,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,07:00,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,2,2021,22282.97,1,-2.110202734151701,43.12725793628583,-2.033693,43.256347
5037,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,23:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,4,-1.9018069704505631,43.31069988732266,-2.033693,43.256347
5038,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,07:30,23,Eibar,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26453.209999999995,4,-2.472374208023469,43.18508036750635,-2.033693,43.256347
5039,Urola Kosta       ,Goierri                              ,Azpeitia,Beasain,Coche conductor,17:30,22,Beasain,2,2,1,Otros hogares sin niños,2,3,1,1,2021,20613.895,1,-2.2648846176851185,43.184383009508984,-2.033693,43.256347
5040,Bidasoa,Debagoiena,Irun,Arrasate/Mondragon,Coche conductor,16:00,99,Irun,2,3,2,Otros hogares con niños,1,4,1,1,2021,23699.66,2,-1.7967533663050042,43.33515570015002,-2.033693,43.256347
5041,Donostialdea,Urola Kosta       ,Hernani,Zarautz,Coche pasajero,07:10,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23648.77,2,-1.970704573729052,43.27128234111945,-2.033693,43.256347
5042,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,08:20,23,Eibar,2,3,1,Otros hogares sin niños,1,3,1,1,2021,24570.385,3,-2.46616779783263,43.18600030823271,-2.033693,43.256347
5043,Goierri                              ,Goierri                              ,Beasain,Beasain,Coche conductor,05:40,22,Beasain,2,2,1,2 adultos con niño(s),1,5,1,1,2021,28043.91,4,-2.1913917085527084,43.050157766872076,-2.033693,43.256347
5044,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Andando,13:30,22,Azkoitia,1,2,1,2 adultos,2,6,1,1,2021,22249.42,2,-2.313622756636449,43.18553792286531,-2.033693,43.256347
5045,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,18:00,23,Donostia/San Sebastian,1,1,1,2 adultos,2,3,1,2,2021,19826.325,1,-1.9296338715086878,43.30613793882062,-2.033693,43.256347
5046,Goierri                              ,Goierri                              ,Zumarraga,Zumarraga,Coche conductor,07:00,23,Zumarraga,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21757.385,2,-2.3093731082225353,43.08672620761951,-2.033693,43.256347
5047,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,13:00,22,Beasain,1,1,1,Hogar de una persona,2,6,1,2,2021,21253.8,1,-2.187339138135918,43.05188211351562,-2.033693,43.256347
5048,Debabarrena,Donostialdea,Elgoibar,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,29017.46,4,-2.421304509216823,43.221359520147985,-2.033693,43.256347
5049,Donostialdea,Donostialdea,Oiartzun,Donostia/San Sebastian,Coche conductor,17:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.862653106448764,43.300406929404495,-2.033693,43.256347
5050,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,15:00,23,Elgoibar,2,2,2,2 adultos con niño(s),1,5,1,1,2021,22541.35,2,-2.422531831695785,43.208788819011794,-2.033693,43.256347
5051,Debagoiena,Debagoiena,Arrasate/Mondragon,Oñati,Coche conductor,06:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,3,1,1,2021,22787.685,1,-2.4972264391594248,43.06338388535446,-2.033693,43.256347
5052,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-1.9882598847182222,43.300507973830804,-2.033693,43.256347
5053,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,19:45,22,Donostia/San Sebastian,1,3,1,2 adultos,1,5,1,1,2021,29017.46,4,-1.991885944316692,43.30958545136981,-2.033693,43.256347
5054,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,14:00,22,Irun,2,4,1,Otros hogares sin niños,2,5,1,1,2021,26172.61,4,-1.7807767279435607,43.33703720140381,-2.033693,43.256347
5055,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,13:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-1.9758533075382618,43.289945484890254,-2.033693,43.256347
5056,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,08:00,22,Zarautz,2,2,1,2 adultos con niño(s),2,4,1,1,2021,25878.76,3,-2.17717669810134,43.28612907545274,-2.033693,43.256347
5057,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,14:45,99,Irun,1,2,1,Hogar de una persona,2,5,1,1,2021,26734.06,4,-1.8193782843404032,43.33606802141944,-2.033693,43.256347
5058,Goierri                              ,Goierri                              ,Ordizia,Beasain,Andando,17:00,21,Ordizia,1,1,1,Hogar de una persona,2,3,1,2,2021,20995.045,1,-2.17988700545959,43.053499530708564,-2.033693,43.256347
5059,Goierri                              ,Goierri                              ,Urretxu,Beasain,Coche conductor,08:15,99,Legazpi,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27773.709999999995,4,-2.31773074529942,43.08984838262395,-2.033693,43.256347
5060,Bidasoa,Bidasoa,Hondarribia,Irun,Coche conductor,09:00,22,Hondarribia,2,3,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.7994105925680735,43.36729597945148,-2.033693,43.256347
5061,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:45,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,4,-1.9169967374757366,43.316483305952765,-2.033693,43.256347
5062,Urola Kosta       ,Donostialdea,Zumaia,Donostia/San Sebastian,Autobús interurbano,06:55,22,Zumaia,1,3,1,2 adultos,2,4,1,1,2021,24284.26,3,-2.258865429296658,43.2941520902381,-2.033693,43.256347
5063,Debagoiena,Debagoiena,Oñati,Oñati,Andando,07:20,23,Oñati,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24039.06,1,-2.401280838978728,43.021084224706534,-2.033693,43.256347
5064,Donostialdea,Urola Kosta       ,Andoain,Orio,Coche conductor,06:00,22,Orio,1,2,1,Hogar de una persona,1,4,1,1,2021,23713.92,2,-2.020357102907976,43.228735224100554,-2.033693,43.256347
5065,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,15:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,5,1,1,2021,26650.31,4,-1.976124554405683,43.292573157150386,-2.033693,43.256347
5066,Urola Kosta       ,Goierri                              ,Azkoitia,Zumarraga,Autobús empresa - colegio,14:15,22,Zumarraga,2,2,1,Otros hogares sin niños,1,5,1,1,2021,22720.15,2,-2.3103301808784775,43.17580203986024,-2.033693,43.256347
5067,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,13:15,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24100.06,2,-1.981392980416979,43.30451061841673,-2.033693,43.256347
5068,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,15:15,22,Urnieta,1,4,1,2 adultos,2,5,1,1,2021,26736.56,4,-2.015065316166021,43.31214019426272,-2.033693,43.256347
5069,Bidasoa,Debagoiena,Irun,Bergara,Coche conductor,06:00,22,Irun,1,2,1,2 adultos,1,5,1,1,2021,25930.01,4,-1.7984670817496224,43.337286327919244,-2.033693,43.256347
5070,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,07:15,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,1,-1.9543798413964986,43.31922370846784,-2.033693,43.256347
5071,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,22:40,22,Lasarte-Oria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,24409.86,3,-2.007681994251662,43.3148995411062,-2.033693,43.256347
5072,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,17:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-1.9494472147404198,43.32357751805218,-2.033693,43.256347
5073,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Coche conductor,18:50,22,Oiartzun,2,3,1,Otros hogares con niños,1,5,1,1,2021,27656.81,4,-1.858162507508305,43.29610225472695,-2.033693,43.256347
5074,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:45,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,27197.56,4,-1.9820127980712057,43.32381676906935,-2.033693,43.256347
5075,Urola Kosta       ,Debagoiena,Zarautz,Bergara,Coche conductor,14:30,22,Zarautz,2,3,1,Otros hogares con niños,1,5,1,1,2021,27916.31,4,-2.174007676855796,43.28409119525483,-2.033693,43.256347
5076,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,07:45,22,Irun,2,3,3,2 adultos con niño(s),2,5,1,1,2021,20449.15,1,-1.7948263443363612,43.34029109068235,-2.033693,43.256347
5077,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:05,22,Donostia/San Sebastian,2,4,2,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.9538384756543334,43.293456560913505,-2.033693,43.256347
5078,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,21:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24648.77,3,-1.9562298114012155,43.297792726692634,-2.033693,43.256347
5079,Donostialdea,Donostialdea,Urnieta,Hernani,Coche conductor,18:00,22,Hernani,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25238.16,3,-1.996643094152505,43.23407704995206,-2.033693,43.256347
5080,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,19:00,22,Donostia/San Sebastian,1,1,1,2 adultos,2,4,1,2,2021,21510.550000000003,1,-1.978509716039154,43.30046727564297,-2.033693,43.256347
5081,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,13:00,22,Arrasate/Mondragon,2,4,1,2 adultos con niño(s),1,5,1,1,2021,25401.56,3,-2.493010270610974,43.06589671206809,-2.033693,43.256347
5082,Debabarrena,Debabarrena,Eibar,Eibar,Coche conductor,13:00,23,Eibar,2,3,1,Otros hogares sin niños,1,3,1,1,2021,24570.385,3,-2.459230782947463,43.18822311972071,-2.033693,43.256347
5083,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,17:45,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,23609.11,2,-1.9770688950361286,43.302052348098364,-2.033693,43.256347
5084,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,05:20,22,Beasain,1,1,1,Hogar de una persona,2,6,1,2,2021,22589.22,1,-2.193683446558187,43.04752009271637,-2.033693,43.256347
5085,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Moto,10:45,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,23064.520000000004,1,-2.0748336188859438,43.27115747779645,-2.033693,43.256347
5086,Debagoiena,Debagoiena,Bergara,Bergara,Andando,14:30,23,Bergara,1,2,1,Hogar de una persona,1,4,1,1,2021,25306.81,2,-2.4204020858309483,43.106923151482356,-2.033693,43.256347
5087,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche pasajero,17:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-1.9690882140188573,43.317294811296705,-2.033693,43.256347
5088,Donostialdea,Donostialdea,Hernani,Usurbil,Coche pasajero,17:05,99,Hernani,1,2,1,2 adultos,1,4,1,1,2021,23248.320000000003,2,-1.9772498277344415,43.27362982113757,-2.033693,43.256347
5089,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,07:45,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-2.0494037889060848,43.30587902708906,-2.033693,43.256347
5090,Goierri                              ,Goierri                              ,Zumarraga,Zumarraga,Coche conductor,12:00,23,Zumarraga,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21757.385,2,-2.3147359101913234,43.087060747422115,-2.033693,43.256347
5091,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,23:00,23,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.9631916045778404,43.32390723064856,-2.033693,43.256347
5092,Tolosaldea,Goierri                              ,Tolosa,Beasain,RENFE,19:00,22,Beasain,1,1,1,2 adultos,1,3,1,1,2021,19977.175000000003,1,-2.1000034814864192,43.131994558991316,-2.033693,43.256347
5093,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:25,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25746.91,3,-1.8013090926461197,43.34436748401609,-2.033693,43.256347
5094,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Coche conductor,13:00,23,Zumaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,27227.51,4,-2.2609366735631533,43.295148762475236,-2.033693,43.256347
5095,Goierri                              ,Goierri                              ,Urretxu,Zumarraga,Coche conductor,08:00,22,Urretxu,2,3,1,Otros hogares con niños,1,5,1,1,2021,25328.86,2,-2.3200210149097527,43.08978082507328,-2.033693,43.256347
5096,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,17:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,4,1,1,2021,21265.62,1,-1.9043549640848079,43.31664196736475,-2.033693,43.256347
5097,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:00,23,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,24675.570000000003,3,-1.9480435133564717,43.32112588256506,-2.033693,43.256347
5098,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,26243.96,4,-2.002768409928776,43.2846776770053,-2.033693,43.256347
5099,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.413811976424314,43.033914367358875,-2.033693,43.256347
5100,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,09:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,4,-1.9936185853663673,43.30564306145584,-2.033693,43.256347
5101,Debabarrena,Urola Kosta       ,Eibar,Azpeitia,Coche conductor,07:00,23,Eibar,2,3,1,Otros hogares con niños,1,4,1,1,2021,26347.41,4,-2.468560365817576,43.18522903662929,-2.033693,43.256347
5102,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,05:30,23,Donostia/San Sebastian,2,2,2,Otros hogares con niños,1,5,1,1,2021,25646.66,3,-1.9754487351058991,43.3230936850199,-2.033693,43.256347
5103,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,15:15,21,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,4,1,2,2021,21842.32,1,-1.9682640172178572,43.316490450794106,-2.033693,43.256347
5104,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:30,22,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,2,-2.023349271172438,43.318073274638785,-2.033693,43.256347
5105,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:50,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8566028517146738,43.2931633070097,-2.033693,43.256347
5106,Donostialdea,Urola Kosta       ,Andoain,Zarautz,Coche conductor,22:00,22,Resto Gipuzkoa,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27765.01,4,-2.0184792574653025,43.2183890768449,-2.033693,43.256347
5107,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,16:30,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,2,4,1,1,2021,23001.07,2,-1.9845298449163895,43.32160542916041,-2.033693,43.256347
5108,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Andando,08:30,22,Azpeitia,2,2,1,2 adultos con niño(s),2,5,1,1,2021,26091.509999999995,3,-2.2687763346307768,43.18214883702802,-2.033693,43.256347
5109,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,1,6,1,1,2021,22746.95,2,-1.8710138740448803,43.29492123803056,-2.033693,43.256347
5110,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,09:00,99,Donostia/San Sebastian,2,1,1,2 adultos con niño(s),2,4,1,2,2021,22013.92,1,-1.9524862872296709,43.29578859640831,-2.033693,43.256347
5111,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:30,23,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.9472213655415853,43.32029594135173,-2.033693,43.256347
5112,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,20:00,23,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,20678.5,1,-1.9742109732495035,43.321853998005054,-2.033693,43.256347
5113,Debabarrena,Debabarrena,Eibar,Deba,Coche conductor,19:00,22,Deba,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25662.96,3,-2.483216115448423,43.182699632382146,-2.033693,43.256347
5114,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,07:15,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,4,1,1,2021,22824.77,2,-1.9837568753631778,43.32353583214571,-2.033693,43.256347
5115,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,05:30,23,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,2,2021,22575.620000000003,1,-1.9189396795131441,43.30318285758442,-2.033693,43.256347
5116,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,17:10,99,Donostia/San Sebastian,2,1,1,Otros hogares con niños,1,5,1,2,2021,28013.81,4,-2.049169370484686,43.29980508522008,-2.033693,43.256347
5117,Donostialdea,Debabarrena,Usurbil,Eibar,Coche conductor,20:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.0521745916396448,43.27193761962686,-2.033693,43.256347
5118,Urola Kosta       ,Urola Kosta       ,Azkoitia,Azkoitia,Andando,15:00,23,Azkoitia,2,3,2,2 adultos con niño(s),2,4,1,1,2021,21687.72,1,-2.3141619039916943,43.17747523237214,-2.033693,43.256347
5119,Donostialdea,Urola Kosta       ,Usurbil,Orio,Coche conductor,21:00,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,4,-2.0452378441779833,43.27136623942867,-2.033693,43.256347
5120,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Coche conductor,07:30,22,Oiartzun,2,3,1,Otros hogares con niños,1,5,1,1,2021,25289.66,3,-1.8707345708527856,43.29869335791884,-2.033693,43.256347
5121,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.9827554338750653,43.32228349775509,-2.033693,43.256347
5122,Goierri                              ,Goierri                              ,Beasain,Zumarraga,Coche conductor,16:15,23,Beasain,2,3,1,2 adultos con niño(s),2,4,1,1,2021,21872.42,1,-2.1937677616143634,43.04749901747948,-2.033693,43.256347
5123,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:45,21,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,4,1,2,2021,25804.66,3,-1.9827209004358664,43.31598011013047,-2.033693,43.256347
5124,Urola Kosta       ,Debagoiena,Zarautz,Arrasate/Mondragon,Coche conductor,07:15,22,Zarautz,1,2,1,2 adultos,1,4,1,1,2021,27693.26,4,-2.161185679351613,43.28409579683556,-2.033693,43.256347
5125,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche pasajero,09:00,22,Errenteria,2,3,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.892341561257225,43.30696976684494,-2.033693,43.256347
5126,Donostialdea,Goierri                              ,Andoain,Beasain,Coche pasajero,13:25,22,Andoain,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24067.67,2,-2.021867918308844,43.219640217882485,-2.033693,43.256347
5127,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,18:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.1843838343905753,43.28628709372766,-2.033693,43.256347
5128,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Zarautz,Coche conductor,15:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,4,1,1,2021,27790.76,4,-1.9805362171582377,43.317651211884574,-2.033693,43.256347
5129,Goierri                              ,Urola Kosta       ,Urretxu,Azkoitia,Coche conductor,10:30,22,Urretxu,2,2,1,1 adulto con niño(s),2,4,1,1,2021,25290.51,2,-2.313079267339502,43.094831998352014,-2.033693,43.256347
5130,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Bicicleta,14:00,23,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,4,1,1,2021,26351.31,4,-2.016971217133807,43.25627872238118,-2.033693,43.256347
